"taxonomy1","taxonomy2","score"
"Metal Products Manufacturing - Light, Not Otherwise Classified (incl Machine Shops / Tool & Die)","Metal Roofing","0.08791209"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Electrical Contractors - Residential","Medical Supply Manufacturers","0.0877193"
"Wholesale - Not Otherwise Classified","Other Engineering Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Wholesale - Not Otherwise Classified","Other Engineering Services","0.0877193"
"Auto Repair Garage (incl heavy trucks)","Auto Electrical Equipment","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Personal Computer / Calculator Manufacturing","General Contractors","0.0877193"
"Auto Repair Garage (incl heavy trucks)","Auto Parts Manufacturers","0.0877193"
"Auto Repair Garage (incl heavy trucks)","Auto Parts Manufacturers","0.0877193"
"Project Managers (Non-Construction)","Oil & Gas - Extraction & Distribution","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Wholesale - Not Otherwise Classified","Other Engineering Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Construction - Residential New (Singles / Semis)","Roofing Contractors","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Construction - Residential New (Singles / Semis)","Roofing Contractors","0.0877193"
"Auto Repair Garage (incl heavy trucks)","Auto Parts Manufacturers","0.0877193"
"Doors / Windows / Awnings / Sidings - Installation","Construction Services","0.0877193"
"Agricultural Associations (Breeders / Racing / Growers / 4 H Clubs)","Building Material Manufacturers","0.0875"
"Building Owners Risk Only - Mfg., Industrial or Wholesale: more than 5 tenants","Investment Consultants & Financial Advisors","0.08737864"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Heating / Air Conditioning Equipment Installation / Service - Residential","Electronical Components Manufacturing","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","Business Consulting","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Retail - Sporting Goods (No Firearms / Ammunition)","Hunting & Fishing - Services & Supplies","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Tire Sales & Service (New)","Newspapers & Magazines","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Wholesale - Auto Parts (Non-Operating - Body Parts / Accessories)","Automotive Publications","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Iron / Steel Structures - Erection","Watches & Jewelry Stores","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Welding / Cutting / Brazing","Electrical & Wiring Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Health / Fitness Clubs","Heavy Construction Equipment","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","Business Consulting","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Sporting Goods (No Firearms / Ammunition)","Hunting & Fishing - Services & Supplies","0.08695652"
"Restaurants (Liquor License - No Live Entertainment / Dancing)","Malls & Shopping Centers","0.08695652"
"Yachting Clubs","Pubs & Bars","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Sporting Goods (No Firearms / Ammunition)","Hunting & Fishing - Services & Supplies","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Exterior Building Cleaning / Sandblasting","Diving Center","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Sporting Goods (No Firearms / Ammunition)","Hunting & Fishing - Services & Supplies","0.08695652"
"Retail - Sporting Goods (No Firearms / Ammunition)","Hunting & Fishing - Services & Supplies","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Technology Customer Support Services (For others)","Cleaning Equipment & Supplies","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Auto Parts / accessories (incl installation of accessories)","Machinery parts manufacturer","0.08695652"
"Construction - Residential New (Singles / Semis)","Environmental Engineering Services","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Excavation - in Existing Infrastructure","Dating Services","0.08695652"
"Construction - Commercial New - low rise - 3 stories or less","Stainless Steel Products","0.08695652"
"Cleaning of Sewers / Drains (Commercial)","Diving Center","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Wholesale - Auto Parts (Non-Operating - Body Parts / Accessories)","Automotive Publications","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"School Bus Operations","Buses, Shuttles & Local Transit","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Project Managers (Construction)","General Contractors","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Television / Radio Stations (No Stage / Scenery Storage)","Churches & Religious Organizations","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Sporting Goods (No Firearms / Ammunition)","Hunting & Fishing - Services & Supplies","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Retail - Convenience / Variety / Tobacco Store","Other Building Material Retailers","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
"Baked Goods / Pasta Manufacturing","Bakeries & Desserts","0.08695652"
